# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-EL-A3H1-01A-11D-A219-01	-0.100000	0.100000
TCGA-EL-A3H2-01A-11D-A20A-01	-0.867000	0.100000
TCGA-EL-A3H3-01A-11D-A201-01	-0.100000	0.100000
TCGA-EL-A3H4-01A-11D-A201-01	-0.100000	0.100000
TCGA-EL-A3H5-01A-11D-A201-01	-0.569000	0.530000
TCGA-EL-A3H7-01A-11D-A219-01	-0.100000	0.100000
TCGA-EL-A3H8-01A-11D-A20A-01	-0.100000	0.100000
TCGA-EL-A3MW-01A-11D-A20A-01	-0.100000	0.100000
TCGA-EL-A3MX-01A-11D-A219-01	-0.273000	0.576000
TCGA-EL-A3MY-01A-11D-A219-01	-0.100000	0.100000
TCGA-EL-A3MZ-01A-11D-A219-01	-0.100000	0.663000
TCGA-EL-A3N2-01A-11D-A20A-01	-0.100000	0.100000
TCGA-EL-A3N3-01A-11D-A20A-01	-0.100000	0.100000
TCGA-EL-A3T0-01A-22D-A22C-01	-0.100000	0.100000
TCGA-EL-A3T1-01A-11D-A22C-01	-0.100000	0.100000
TCGA-EL-A3T2-01A-11D-A22C-01	-0.981000	0.100000
TCGA-EL-A3T3-01A-11D-A22C-01	-0.100000	0.100000
TCGA-EL-A3T6-01A-11D-A21Y-01	-0.100000	0.100000
TCGA-EL-A3T7-01A-11D-A22C-01	-0.100000	0.100000
TCGA-EL-A3T8-01A-21D-A22C-01	-0.100000	0.100000
TCGA-EL-A3T9-01A-21D-A22C-01	-0.690000	1.173000
TCGA-EL-A3TA-01A-12D-A22C-01	-0.100000	0.100000
TCGA-EL-A3TB-01A-11D-A22C-01	-0.100000	0.100000
TCGA-EL-A3ZG-01A-11D-A23L-01	-0.100000	0.100000
TCGA-EL-A3ZH-01A-31D-A23L-01	-0.100000	0.762000
TCGA-EL-A3ZK-01A-21D-A23L-01	-0.276000	0.100000
TCGA-EL-A3ZL-01A-11D-A23L-01	-1.015000	0.100000
TCGA-EL-A3ZM-01A-12D-A23L-01	-0.659000	0.903000
TCGA-EL-A3ZN-01A-11D-A23L-01	-0.100000	0.100000
TCGA-EL-A3ZO-01A-11D-A23L-01	-0.697000	1.323000
TCGA-EL-A3ZP-01A-11D-A23L-01	-0.100000	0.100000
TCGA-EL-A3ZQ-01A-11D-A23L-01	-0.100000	0.100000
TCGA-EL-A3ZR-01A-11D-A23L-01	-0.484000	0.628000
TCGA-EL-A3ZS-01A-12D-A23L-01	-0.100000	0.100000
TCGA-EL-A3ZT-01A-12D-A23L-01	-0.100000	0.100000
TCGA-EL-A4JV-01A-11D-A256-01	-0.276000	0.100000
TCGA-EL-A4JW-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4JX-01A-12D-A256-01	-0.100000	0.235000
TCGA-EL-A4JZ-01A-11D-A256-01	-0.723000	0.100000
TCGA-EL-A4K0-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4K1-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4K2-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4K4-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4K6-01A-12D-A256-01	-0.623000	0.222000
TCGA-EL-A4K7-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4K9-01A-11D-A256-01	-0.718000	0.255000
TCGA-EL-A4KD-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4KG-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4KH-01A-11D-A256-01	-0.100000	0.100000
TCGA-EL-A4KI-01A-11D-A256-01	-0.648000	0.708000
TCGA-EM-A1CS-01A-11D-A13V-01	-0.889000	0.100000
TCGA-EM-A1CT-01A-11D-A13V-01	-0.100000	0.100000
TCGA-EM-A1CU-01A-11D-A13V-01	-0.100000	0.100000
TCGA-EM-A1CV-01A-11D-A13V-01	-0.100000	0.100000
TCGA-EM-A1CW-01A-21D-A13V-01	-0.100000	0.100000
TCGA-EM-A1YA-01A-11D-A14V-01	-0.100000	0.100000
