"var","hr","pval","hr_ci95"
"nmdptc_frac_decayed.cathigh",1.1,"6.69e-01","0.7 to 1.7"
"age.cat>=65",2.5,"1.83e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.01e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.95e-06","2.1 to 7"
"tnm_stageIV",13.1,"8.37e-11","6 to 28.5"
"tnm_stageX",6.4,"1.98e-04","2.4 to 17.1"
"TMB.cathigh",1,"8.65e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.83e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.27e-01","0.7 to 1.7"
"nmdptc_med.catmed",0.8,"2.73e-01","0.5 to 1.2"
"nmdptc_med.cathigh",1,"9.51e-01","0.6 to 1.6"
"age.cat>=65",2.6,"1.18e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.05e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.56e-06","2.1 to 6.9"
"tnm_stageIV",14.7,"2.78e-11","6.7 to 32.4"
"tnm_stageX",6.5,"1.54e-04","2.5 to 17.1"
"TMB.cathigh",1,"9.60e-01","0.7 to 1.4"
"PDL1.catmed",0.9,"4.39e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.79e-01","0.7 to 1.7"
"nmdptc_med.wt.catmed",0.9,"7.09e-01","0.6 to 1.4"
"nmdptc_med.wt.cathigh",1,"8.86e-01","0.6 to 1.7"
"age.cat>=65",2.6,"1.30e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.78e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.99e-06","2.1 to 7.1"
"tnm_stageIV",13.9,"7.34e-11","6.3 to 30.6"
"tnm_stageX",6.6,"2.04e-04","2.4 to 17.8"
"TMB.cathigh",1,"8.95e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.79e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.76e-01","0.7 to 1.7"
"nmdptc_mean.catmed",0.9,"5.33e-01","0.6 to 1.3"
"nmdptc_mean.cathigh",1.1,"8.05e-01","0.7 to 1.7"
"age.cat>=65",2.6,"1.25e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.60e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.11e-05","2.1 to 6.9"
"tnm_stageIV",14.1,"4.01e-11","6.4 to 31.1"
"tnm_stageX",6.4,"1.73e-04","2.4 to 17"
"TMB.cathigh",1,"9.17e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.32e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.66e-01","0.7 to 1.7"
"nmdptc_mean.wt.catmed",0.9,"6.37e-01","0.6 to 1.4"
"nmdptc_mean.wt.cathigh",1.2,"5.12e-01","0.7 to 1.9"
"age.cat>=65",2.6,"1.21e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.76e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.49e-06","2.2 to 7.1"
"tnm_stageIV",14.1,"3.39e-11","6.4 to 30.7"
"tnm_stageX",6.8,"1.41e-04","2.5 to 18.4"
"TMB.cathigh",1,"8.22e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"4.08e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.56e-01","0.7 to 1.7"
"nmdfs_max.catmed",0.9,"5.86e-01","0.6 to 1.4"
"nmdfs_max.cathigh",1,"9.81e-01","0.6 to 1.6"
"age.cat>=65",2.6,"1.17e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.75e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.93e-06","2.1 to 7.1"
"tnm_stageIV",14,"6.58e-11","6.3 to 31"
"tnm_stageX",6.2,"2.45e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.09e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.43e-01","0.5 to 1.2"
"PDL1.cathigh",1,"8.52e-01","0.6 to 1.7"
"nmdfs_n_decayed.catmed",1,"9.28e-01","0.6 to 1.6"
"nmdfs_n_decayed.cathigh",1.1,"7.34e-01","0.7 to 1.6"
"age.cat>=65",2.6,"1.41e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.88e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.15e-06","2.1 to 7"
"tnm_stageIV",13.7,"4.17e-10","6 to 31.2"
"tnm_stageX",6.3,"2.10e-04","2.4 to 16.6"
"TMB.cathigh",1,"9.29e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.83e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.86e-01","0.7 to 1.7"
"nmdfs_frac_decayed.catmed",0.9,"6.38e-01","0.5 to 1.5"
"nmdfs_frac_decayed.cathigh",1.2,"3.76e-01","0.8 to 1.8"
"age.cat>=65",2.5,"1.97e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.79e-02","1 to 3.1"
"tnm_stageIII",3.9,"6.95e-06","2.2 to 7.1"
"tnm_stageIV",13.5,"4.33e-11","6.2 to 29.2"
"tnm_stageX",6.5,"1.88e-04","2.4 to 17.5"
"TMB.cathigh",1.1,"7.75e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.39e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.91e-01","0.7 to 1.7"
"nmdfs_med.catmed",1.1,"6.03e-01","0.7 to 1.7"
"nmdfs_med.cathigh",1.2,"4.39e-01","0.7 to 1.9"
"age.cat>=65",2.6,"2.03e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.08e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.79e-06","2.1 to 7.1"
"tnm_stageIV",13.5,"7.87e-11","6.2 to 29.7"
"tnm_stageX",6.5,"1.72e-04","2.5 to 17.4"
"TMB.cathigh",1,"9.16e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.30e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.27e-01","0.7 to 1.7"
"nmdfs_med.wt.catmed",1,"9.84e-01","0.7 to 1.5"
"nmdfs_med.wt.cathigh",1.1,"7.39e-01","0.7 to 1.7"
"age.cat>=65",2.6,"1.54e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.92e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.19e-06","2.1 to 7"
"tnm_stageIV",13.6,"7.45e-11","6.2 to 29.7"
"tnm_stageX",6.3,"2.36e-04","2.4 to 16.7"
"TMB.cathigh",1,"9.36e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.92e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.69e-01","0.7 to 1.7"
"nmdfs_mean.catmed",1,"8.71e-01","0.6 to 1.5"
"nmdfs_mean.cathigh",1.1,"6.98e-01","0.7 to 1.7"
"age.cat>=65",2.6,"1.30e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.86e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.99e-06","2.1 to 7.1"
"tnm_stageIV",13.8,"7.01e-11","6.3 to 30.5"
"tnm_stageX",6.3,"2.22e-04","2.4 to 16.6"
"TMB.cathigh",1,"9.24e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.80e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"8.02e-01","0.7 to 1.7"
"nmdfs_mean.wt.catmed",1.1,"6.09e-01","0.7 to 1.7"
"nmdfs_mean.wt.cathigh",1.2,"5.43e-01","0.7 to 1.9"
"age.cat>=65",2.5,"2.58e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.10e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.07e-06","2.1 to 7.1"
"tnm_stageIV",13.5,"6.72e-11","6.2 to 29.6"
"tnm_stageX",6.4,"1.88e-04","2.4 to 16.8"
"TMB.cathigh",1,"9.24e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.10e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.23e-01","0.7 to 1.7"
"nmdns_max.catmed",0.9,"5.61e-01","0.6 to 1.4"
"nmdns_max.cathigh",1,"9.87e-01","0.6 to 1.5"
"age.cat>=65",2.6,"1.65e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.61e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.85e-06","2.1 to 7"
"tnm_stageIV",13,"1.31e-10","5.9 to 28.4"
"tnm_stageX",6.5,"1.72e-04","2.4 to 17.2"
"TMB.cathigh",1,"8.45e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.79e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.55e-01","0.7 to 1.7"
"nmdns_n_decayed.catmed",1.3,"3.46e-01","0.8 to 2"
"nmdns_n_decayed.cathigh",1.2,"4.53e-01","0.8 to 1.7"
"age.cat>=65",2.6,"1.33e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.82e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.09e-05","2.1 to 6.9"
"tnm_stageIV",12.9,"1.49e-10","5.9 to 28.2"
"tnm_stageX",6.5,"1.63e-04","2.5 to 17.2"
"TMB.cathigh",1,"9.79e-01","0.7 to 1.4"
"PDL1.catmed",0.9,"4.34e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"6.46e-01","0.7 to 1.8"
"nmdns_frac_decayed.catmed",1.8,"8.41e-02","0.9 to 3.7"
"nmdns_frac_decayed.cathigh",0.9,"6.36e-01","0.6 to 1.3"
"age.cat>=65",2.6,"1.17e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.9,"3.53e-02","1 to 3.3"
"tnm_stageIII",4.1,"4.16e-06","2.3 to 7.5"
"tnm_stageIV",15,"2.00e-11","6.8 to 33"
"tnm_stageX",6.8,"1.19e-04","2.6 to 18.2"
"TMB.cathigh",0.9,"7.35e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"3.43e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.97e-01","0.7 to 1.7"
"nmdns_med.catmed",0.8,"4.16e-01","0.5 to 1.3"
"nmdns_med.cathigh",1,"8.69e-01","0.6 to 1.5"
"age.cat>=65",2.6,"1.29e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"6.19e-02","1 to 3"
"tnm_stageIII",3.8,"1.01e-05","2.1 to 6.9"
"tnm_stageIV",12.9,"1.39e-10","5.9 to 28.3"
"tnm_stageX",6.4,"1.72e-04","2.4 to 17"
"TMB.cathigh",1,"8.87e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.79e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.71e-01","0.7 to 1.7"
"nmdns_med.wt.catmed",0.9,"7.25e-01","0.6 to 1.5"
"nmdns_med.wt.cathigh",1,"9.08e-01","0.7 to 1.6"
"age.cat>=65",2.6,"1.33e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.43e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.40e-06","2.1 to 7"
"tnm_stageIV",13,"1.37e-10","5.9 to 28.3"
"tnm_stageX",6.4,"1.91e-04","2.4 to 16.8"
"TMB.cathigh",1,"8.84e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.92e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.44e-01","0.7 to 1.7"
"nmdns_mean.catmed",0.8,"2.53e-01","0.5 to 1.2"
"nmdns_mean.cathigh",0.9,"7.01e-01","0.6 to 1.4"
"age.cat>=65",2.6,"1.38e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"6.12e-02","1 to 3"
"tnm_stageIII",3.9,"8.84e-06","2.1 to 7"
"tnm_stageIV",13.1,"1.26e-10","6 to 28.6"
"tnm_stageX",6.5,"1.55e-04","2.5 to 17.2"
"TMB.cathigh",1,"9.01e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.97e-01","0.7 to 1.7"
"nmdns_mean.wt.catmed",0.9,"5.09e-01","0.5 to 1.4"
"nmdns_mean.wt.cathigh",1,"9.40e-01","0.6 to 1.5"
"age.cat>=65",2.6,"1.23e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.68e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.35e-06","2.1 to 7"
"tnm_stageIV",13,"1.34e-10","5.9 to 28.4"
"tnm_stageX",6.4,"1.76e-04","2.4 to 17"
"TMB.cathigh",1,"8.80e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.88e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.71e-01","0.7 to 1.7"
