# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-CV-A6K1-01A-11D-A31K-01	-0.725000	0.100000
TCGA-CV-A6K2-01A-11D-A31K-01	-0.100000	0.248000
TCGA-CX-7082-01A-11D-2010-01	-0.725000	0.550000
TCGA-CX-7085-01A-21D-2010-01	-0.100000	0.100000
TCGA-CX-7086-01A-11D-2077-01	-0.598000	1.091000
TCGA-CX-7219-01A-11D-2010-01	-0.490000	0.581000
TCGA-CX-A4AQ-01A-11D-A253-01	-0.688000	0.617000
TCGA-D6-6515-01A-21D-1869-01	-0.100000	0.270000
TCGA-D6-6516-01A-11D-1869-01	-0.524000	0.806000
TCGA-D6-6517-01A-11D-1869-01	-0.513000	0.831000
TCGA-D6-6823-01A-11D-1910-01	-0.621000	1.050000
TCGA-D6-6824-01A-11D-1910-01	-0.100000	0.100000
TCGA-D6-6825-01A-21D-1910-01	-0.482000	0.434000
TCGA-D6-6826-01A-11D-1910-01	-0.652000	0.400000
TCGA-D6-6827-01A-11D-1910-01	-0.846000	1.389000
TCGA-D6-8568-01A-11D-2390-01	-0.503000	1.485000
TCGA-D6-8569-01A-11D-2390-01	-0.504000	0.651000
TCGA-D6-A4Z9-01A-11D-A253-01	-0.538000	0.530000
TCGA-D6-A4ZB-01A-11D-A253-01	-0.556000	0.621000
TCGA-D6-A6EK-01A-11D-A31K-01	-0.100000	0.549000
TCGA-D6-A6EM-01A-21D-A31K-01	-0.383000	0.625000
TCGA-D6-A6EN-01A-11D-A31K-01	-0.302000	0.896000
TCGA-D6-A6EO-01A-11D-A31K-01	-0.774000	3.757000
TCGA-D6-A6EP-01A-11D-A31K-01	-0.743000	1.262000
TCGA-D6-A6EQ-01A-11D-A31K-01	-0.638000	0.996000
TCGA-D6-A6ES-01A-12D-A31K-01	-0.780000	0.733000
TCGA-D6-A74Q-01A-11D-A34I-01	-0.689000	0.756000
TCGA-DQ-5624-01A-01D-1869-01	-0.525000	0.754000
TCGA-DQ-5625-01A-01D-1869-01	-0.538000	0.759000
TCGA-DQ-5629-01A-01D-1869-01	-0.544000	0.968000
TCGA-DQ-5630-01A-01D-1869-01	-0.338000	0.567000
TCGA-DQ-5631-01A-01D-1869-01	-0.517000	1.300000
TCGA-DQ-7588-01A-11D-2077-01	-0.659000	0.828000
TCGA-DQ-7589-01A-11D-2228-01	-0.447000	0.927000
TCGA-DQ-7590-01A-11D-2228-01	-0.676000	0.667000
TCGA-DQ-7591-01A-11D-2077-01	-0.813000	3.757000
TCGA-DQ-7592-01A-11D-2077-01	-0.470000	1.488000
TCGA-DQ-7593-01A-11D-2228-01	-0.485000	0.469000
TCGA-DQ-7594-01A-11D-2228-01	-0.557000	0.100000
TCGA-DQ-7595-01A-11D-2228-01	-0.705000	3.385000
TCGA-DQ-7596-01A-11D-2228-01	-0.559000	0.403000
TCGA-F7-7848-01A-11D-2128-01	-0.636000	0.699000
TCGA-F7-8298-01A-11D-2390-01	-0.572000	0.517000
TCGA-F7-8489-01A-31D-2390-01	-0.265000	0.353000
TCGA-F7-A50G-01A-11D-A25X-01	-0.430000	0.142000
TCGA-F7-A50I-01A-11D-A28Q-01	-0.505000	1.064000
TCGA-F7-A50J-01A-21D-A28Q-01	-0.462000	0.833000
TCGA-F7-A61S-01A-11D-A28Q-01	-0.582000	0.971000
