# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-06-A7TK-01A-21D-A390-01	-0.781000	0.723000
TCGA-06-A7TL-01A-11D-A390-01	-0.895000	2.711000
TCGA-08-0244-01A-01G-0293-01	-1.393000	0.812000
TCGA-08-0245-01A-01G-0293-01	-0.946000	1.127000
TCGA-08-0246-01A-01G-0293-01	-0.590000	0.601000
TCGA-08-0344-01A-01G-0293-01	-0.933000	0.100000
TCGA-08-0345-01A-01D-0310-01	-0.718000	0.663000
TCGA-08-0346-01A-01G-0293-01	-0.637000	0.619000
TCGA-08-0347-01A-01G-0293-01	-0.739000	0.699000
TCGA-08-0348-01A-01G-0293-01	-1.393000	0.789000
TCGA-08-0349-01A-01D-0310-01	-0.878000	0.861000
TCGA-08-0350-01A-01G-0293-01	-0.760000	1.405000
TCGA-08-0351-01A-01G-0293-01	-0.769000	0.608000
TCGA-08-0352-01A-01D-0310-01	-0.712000	1.203000
TCGA-08-0353-01A-01G-0293-01	-0.826000	0.856000
TCGA-08-0354-01A-01G-0293-01	-0.813000	1.421000
TCGA-08-0355-01A-01G-0293-01	-0.860000	0.782000
TCGA-08-0356-01A-01G-0293-01	-0.703000	0.695000
TCGA-08-0357-01A-01G-0293-01	-0.796000	0.717000
TCGA-08-0358-01A-01D-0310-01	-1.074000	1.043000
TCGA-08-0359-01A-01G-0293-01	-0.793000	0.777000
TCGA-08-0375-01A-01G-0293-01	-0.880000	0.848000
TCGA-08-0380-01A-01G-0293-01	-0.458000	0.750000
TCGA-08-0386-01A-01D-0310-01	-1.393000	1.269000
TCGA-08-0389-01A-01G-0293-01	-0.924000	0.901000
TCGA-08-0390-01A-01G-0293-01	-0.550000	0.550000
TCGA-08-0392-01A-01G-0293-01	-0.797000	0.508000
TCGA-08-0509-01A-01D-0275-01	-0.583000	0.589000
TCGA-08-0510-01A-01D-0275-01	-0.696000	1.323000
TCGA-08-0512-01A-01D-0275-01	-0.583000	0.100000
TCGA-08-0514-01A-01D-0275-01	-0.906000	0.782000
TCGA-08-0516-01A-01D-0275-01	-0.689000	1.106000
TCGA-08-0517-01A-01D-0275-01	-0.958000	0.872000
TCGA-08-0518-01A-01D-0275-01	-1.054000	1.162000
TCGA-08-0520-01A-01D-0275-01	-0.904000	0.874000
TCGA-08-0521-01A-01D-0275-01	-0.372000	0.100000
TCGA-08-0524-01A-01D-0275-01	-0.100000	1.529000
TCGA-08-0525-01A-01D-0275-01	-0.881000	0.908000
TCGA-08-0529-01A-02D-0275-01	-0.913000	1.594000
TCGA-08-0531-01A-01D-0275-01	-0.973000	0.968000
TCGA-12-0615-01A-01D-0310-01	-0.967000	0.910000
TCGA-12-0616-01A-01D-0310-01	-0.952000	0.467000
TCGA-12-0618-01A-01D-0310-01	-1.059000	1.027000
TCGA-12-0619-01A-01D-0310-01	-1.393000	0.852000
TCGA-12-0620-01A-01D-0310-01	-0.814000	0.780000
TCGA-12-0654-01B-01D-0333-01	-0.765000	1.338000
TCGA-12-0656-01A-03D-0333-01	-0.762000	0.749000
TCGA-12-0657-01A-01D-0333-01	-0.923000	1.159000
TCGA-12-0662-01A-01D-0333-01	-0.821000	0.785000
TCGA-12-0670-01B-01D-0384-01	-0.957000	0.862000
TCGA-12-0688-01A-02D-0333-01	-0.927000	0.873000
TCGA-12-0691-01A-01D-0333-01	-0.869000	0.910000
TCGA-12-0692-01A-01D-0333-01	-0.904000	0.842000
TCGA-12-0703-01A-02D-0333-01	-0.855000	0.812000
TCGA-12-0707-01A-01D-0333-01	-0.915000	0.890000
TCGA-12-0769-01A-01D-0333-01	-0.945000	0.869000
TCGA-12-0772-01A-01D-0333-01	-0.801000	0.800000
TCGA-12-0773-01A-01D-0333-01	-0.100000	1.601000
TCGA-12-0775-01A-01D-0333-01	-0.538000	0.518000
TCGA-12-0776-01A-01D-0333-01	-0.583000	0.563000
TCGA-12-0778-01A-01D-0333-01	-0.729000	0.691000
TCGA-12-0780-01A-01D-0333-01	-0.964000	0.950000
TCGA-12-0818-01A-01D-0384-01	-0.753000	1.035000
TCGA-12-0819-01A-01D-0384-01	-0.834000	0.753000
TCGA-12-0820-01A-01D-0384-01	-0.928000	0.880000
TCGA-12-0821-01A-01D-0384-01	-0.923000	0.855000
