# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-BG-A0W2-01A-11D-A107-01	-0.100000	0.878000
TCGA-BG-A0YU-01A-21D-A10L-01	-0.302000	0.100000
TCGA-BG-A0YV-01A-11D-A10L-01	-0.946000	0.514000
TCGA-BG-A186-01A-11D-A12G-01	-0.843000	0.858000
TCGA-BG-A187-01A-11D-A12G-01	-0.100000	0.966000
TCGA-BG-A18A-01A-21D-A12G-01	-0.100000	0.666000
TCGA-BG-A18B-01A-11D-A12G-01	-0.100000	0.100000
TCGA-BG-A18C-01A-11D-A12G-01	-0.814000	1.036000
TCGA-BG-A220-01A-11D-A160-01	-0.100000	0.100000
TCGA-BG-A221-01A-21D-A160-01	-0.363000	0.560000
TCGA-BG-A222-01A-11D-A160-01	-0.100000	0.910000
TCGA-BG-A2AD-01A-21D-A16C-01	-0.263000	0.100000
TCGA-BG-A2AE-01A-11D-A16C-01	-0.804000	0.713000
TCGA-BG-A2L7-01A-11D-A18N-01	-0.100000	0.100000
TCGA-BG-A3EW-01A-11D-A227-01	-0.100000	1.736000
TCGA-BG-A3PP-01A-11D-A227-01	-0.683000	0.991000
TCGA-BK-A0C9-01A-11D-A00X-01	-0.100000	1.476000
TCGA-BK-A0CA-01A-21D-A275-01	-0.100000	0.100000
TCGA-BK-A0CB-01A-32D-A102-01	-0.100000	0.460000
TCGA-BK-A0CC-01A-21D-A275-01	-0.619000	3.757000
TCGA-BK-A139-01A-11D-A275-01	-0.602000	3.757000
TCGA-BK-A13B-01A-51D-A227-01	-0.100000	1.646000
TCGA-BK-A13C-01A-11D-A120-01	-0.100000	0.100000
TCGA-BK-A26L-01A-11D-A275-01	-0.674000	0.640000
TCGA-BK-A4ZD-01A-11D-A27O-01	-0.831000	1.404000
TCGA-BK-A56F-01A-32D-A27O-01	-0.100000	0.275000
TCGA-BK-A6W3-01A-12D-A34P-01	-0.100000	0.100000
TCGA-BK-A6W4-01A-12D-A34P-01	-0.100000	0.100000
TCGA-BS-A0T9-01A-11D-A12G-01	-0.100000	0.515000
TCGA-BS-A0TA-01A-11D-A102-01	-0.100000	0.100000
TCGA-BS-A0TC-01A-11D-A102-01	-0.100000	0.100000
TCGA-BS-A0TD-01A-11D-A102-01	-0.100000	0.100000
TCGA-BS-A0TE-01A-11D-A102-01	-0.100000	1.328000
TCGA-BS-A0TG-01A-32D-A102-01	-0.100000	0.770000
TCGA-BS-A0TI-01A-11D-A102-01	-0.817000	0.992000
TCGA-BS-A0TJ-01A-11D-A102-01	-0.100000	0.100000
TCGA-BS-A0U5-01A-11D-A107-01	-0.100000	0.100000
TCGA-BS-A0U7-01A-21D-A102-01	-0.100000	1.389000
TCGA-BS-A0U8-01A-11D-A102-01	-0.100000	0.100000
TCGA-BS-A0U9-01B-21D-A10L-01	-0.774000	1.574000
TCGA-BS-A0UA-01A-11D-A120-01	-0.100000	0.100000
TCGA-BS-A0UF-01A-11D-A102-01	-0.100000	0.100000
TCGA-BS-A0UJ-01A-12D-A102-01	-0.100000	0.100000
TCGA-BS-A0UL-01A-11D-A107-01	-0.100000	0.100000
TCGA-BS-A0UT-01A-11D-A102-01	-0.100000	1.541000
TCGA-BS-A0UV-01A-11D-A102-01	-0.100000	0.786000
TCGA-BS-A0V4-01A-11D-A14F-01	-0.100000	0.784000
TCGA-BS-A0V6-01A-11D-A120-01	-0.100000	0.100000
TCGA-BS-A0V7-01A-21D-A120-01	-0.100000	0.391000
TCGA-BS-A0V8-01A-11D-A120-01	-0.975000	0.834000
TCGA-BS-A0VI-01A-11D-A14F-01	-0.100000	0.708000
TCGA-BS-A0WQ-01A-21D-A107-01	-0.100000	0.958000
TCGA-D1-A0ZN-01A-11D-A120-01	-0.100000	0.750000
TCGA-D1-A0ZO-01A-11D-A120-01	-0.100000	0.530000
TCGA-D1-A0ZP-01A-21D-A10L-01	-0.822000	1.182000
TCGA-D1-A0ZQ-01A-11D-A120-01	-0.814000	0.760000
TCGA-D1-A0ZR-01A-21D-A10L-01	-0.100000	1.616000
TCGA-D1-A0ZS-01A-11D-A120-01	-0.100000	0.100000
TCGA-D1-A0ZU-01A-11D-A10L-01	-0.100000	0.847000
TCGA-D1-A0ZV-01A-11D-A10L-01	-0.100000	0.100000
TCGA-D1-A0ZZ-01A-11D-A10L-01	-1.357000	0.889000
TCGA-D1-A101-01A-12D-A10L-01	-0.100000	0.100000
TCGA-D1-A102-01A-11D-A10L-01	-0.100000	0.740000
TCGA-D1-A103-01A-11D-A10L-01	-0.100000	0.100000
TCGA-D1-A15V-01A-11D-A120-01	-0.939000	2.330000
TCGA-D1-A15W-01A-11D-A120-01	-0.100000	0.100000
TCGA-D1-A15X-01A-11D-A120-01	-0.100000	0.100000
TCGA-D1-A15Z-01A-11D-A120-01	-0.100000	0.911000
TCGA-D1-A160-01A-11D-A120-01	-0.100000	1.458000
TCGA-D1-A161-01A-11D-A120-01	-0.100000	0.912000
TCGA-D1-A163-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A165-01A-11D-A12G-01	-0.100000	1.031000
TCGA-D1-A167-01A-11D-A12G-01	-0.100000	0.100000
