"var","hr","pval","hr_ci95"
"PDL1.cathigh",1.3,"3.01e-02","1 to 1.5"
"missense.catmed",1.5,"2.32e-03","1.1 to 1.9"
"missense.cathigh",2,"4.73e-06","1.5 to 2.6"
"age.cat>=65",1.9,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"1.90e-01","1 to 1.3"
"tnm_stageII",1.5,"1.71e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.9,"1.59e-03","1.7 to 9"
"tnm_stage0",1.9,"2.05e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"3.64e-01","0.2 to 1.9"
"TMB.cathigh",1.2,"8.05e-02","1 to 1.5"
"PDL1.catmed",1.4,"1.30e-03","1.1 to 1.7"
"PDL1.cathigh",1.2,"3.24e-02","1 to 1.5"
"nonsense.catmed",1.3,"2.30e-02","1 to 1.6"
"nonsense.cathigh",1.4,"7.19e-03","1.1 to 1.8"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"9.19e-02","1 to 1.3"
"tnm_stageII",1.6,"1.36e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.6,"3.15e-03","1.5 to 8.2"
"tnm_stage0",1.9,"2.21e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"3.96e-01","0.2 to 1.9"
"TMB.cathigh",1.4,"8.05e-04","1.1 to 1.7"
"PDL1.catmed",1.4,"6.17e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"9.56e-03","1.1 to 1.6"
"frameshift.catmed",0.9,"5.62e-01","0.8 to 1.1"
"frameshift.cathigh",0.9,"1.91e-01","0.7 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.97e-02","1 to 1.3"
"tnm_stageII",1.6,"1.04e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.6,"3.01e-03","1.5 to 8.3"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.32e-01","0.2 to 2"
"TMB.cathigh",1.7,"4.49e-11","1.5 to 2.1"
"PDL1.catmed",1.4,"1.23e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"2.59e-02","1 to 1.5"
"total.catmed",1.7,"8.11e-05","1.3 to 2.2"
"total.cathigh",2.2,"3.46e-07","1.6 to 2.9"
"age.cat>=65",1.9,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"2.09e-01","1 to 1.3"
"tnm_stageII",1.5,"3.29e-05","1.2 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.7,"2.12e-03","1.6 to 8.6"
"tnm_stage0",1.8,"2.34e-01","0.7 to 5"
"tnm_stageI/II NOS",0.6,"3.53e-01","0.2 to 1.9"
"TMB.cathigh",1.2,"7.63e-02","1 to 1.4"
"PDL1.catmed",1.4,"1.45e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.66e-02","1 to 1.6"
"GZMA.catmed",0.9,"2.61e-01","0.8 to 1.1"
"GZMA.cathigh",0.9,"3.77e-01","0.8 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.41e-02","1 to 1.3"
"tnm_stageII",1.5,"2.08e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.5,"3.81e-03","1.5 to 8"
"tnm_stage0",1.9,"1.98e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.04e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.20e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.05e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.58e-02","1 to 1.6"
"PRF1.catmed",0.9,"3.56e-01","0.8 to 1.1"
"PRF1.cathigh",0.9,"3.94e-01","0.8 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.37e-02","1 to 1.3"
"tnm_stageII",1.5,"1.75e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.3,"5.13e-03","1.4 to 7.8"
"tnm_stage0",1.9,"1.97e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.18e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.99e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"8.23e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.01e-02","1.1 to 1.6"
"nmdptc_max.catmed",1.2,"7.37e-02","1 to 1.4"
"nmdptc_max.cathigh",1.2,"1.41e-01","1 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.81e-02","1 to 1.3"
"tnm_stageII",1.6,"1.50e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.3,"4.85e-03","1.4 to 7.8"
"tnm_stage0",2.1,"1.51e-01","0.8 to 5.7"
"tnm_stageI/II NOS",0.6,"4.32e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.02e-09","1.4 to 1.9"
"PDL1.catmed",1.4,"1.23e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.43e-02","1.1 to 1.6"
"nmdptc_n_decayed.catmed",1,"7.35e-01","0.8 to 1.1"
"nmdptc_n_decayed.cathigh",1,"9.52e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.71e-02","1 to 1.3"
"tnm_stageII",1.6,"1.32e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.09e-03","1.5 to 8"
"tnm_stage0",1.9,"1.97e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.44e-01","0.2 to 2"
"TMB.cathigh",1.7,"9.15e-11","1.4 to 2"
"PDL1.catmed",1.4,"1.13e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.55e-02","1 to 1.6"
"nmdptc_frac_decayed.catmed",1.1,"4.20e-01","0.9 to 1.2"
"nmdptc_frac_decayed.cathigh",1,"7.82e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"7.00e-02","1 to 1.3"
"tnm_stageII",1.6,"1.12e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.55e-03","1.5 to 7.8"
"tnm_stage0",2,"1.84e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.29e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.18e-09","1.4 to 1.9"
"PDL1.catmed",1.4,"1.29e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.38e-02","1.1 to 1.6"
"nmdptc_med.catmed",1,"7.74e-01","0.8 to 1.1"
"nmdptc_med.cathigh",1,"7.01e-01","0.9 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.28e-02","1 to 1.3"
"tnm_stageII",1.6,"1.41e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.67e-03","1.5 to 8.1"
"tnm_stage0",2,"1.86e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.50e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"2.13e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.24e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.35e-02","1.1 to 1.6"
"nmdptc_med.wt.catmed",1,"9.61e-01","0.9 to 1.2"
"nmdptc_med.wt.cathigh",1,"8.86e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.62e-02","1 to 1.3"
"tnm_stageII",1.6,"1.25e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.80e-03","1.5 to 8"
"tnm_stage0",2,"1.89e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.42e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.37e-02","1.1 to 1.6"
"nmdptc_mean.catmed",1,"5.45e-01","0.9 to 1.2"
"nmdptc_mean.cathigh",1,"8.69e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.68e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.11e-03","1.5 to 7.9"
"tnm_stage0",1.9,"1.99e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.45e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.59e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.23e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.33e-02","1.1 to 1.6"
"nmdptc_mean.wt.catmed",1,"9.85e-01","0.9 to 1.2"
"nmdptc_mean.wt.cathigh",1,"7.25e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.94e-02","1 to 1.3"
"tnm_stageII",1.6,"1.18e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.03e-03","1.5 to 8"
"tnm_stage0",1.9,"1.94e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.88e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.21e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.37e-02","1.1 to 1.6"
"nmdfs_max.catmed",1.1,"1.48e-01","1 to 1.3"
"nmdfs_max.cathigh",1,"7.21e-01","0.8 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.68e-02","1 to 1.3"
"tnm_stageII",1.6,"1.51e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.31e-03","1.5 to 8.2"
"tnm_stage0",2,"1.83e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.14e-01","0.2 to 2"
"TMB.cathigh",1.6,"8.28e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.76e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.18e-02","1.1 to 1.6"
"nmdfs_n_decayed.catmed",1.1,"4.51e-01","0.9 to 1.2"
"nmdfs_n_decayed.cathigh",1,"8.43e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.29e-02","1 to 1.3"
"tnm_stageII",1.6,"1.26e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.87e-03","1.5 to 8"
"tnm_stage0",2,"1.88e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.24e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.07e-09","1.4 to 1.9"
"PDL1.catmed",1.4,"1.77e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.15e-02","1.1 to 1.6"
"nmdfs_frac_decayed.catmed",1.1,"5.60e-01","0.9 to 1.2"
"nmdfs_frac_decayed.cathigh",1.1,"1.41e-01","1 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.97e-02","1 to 1.3"
"tnm_stageII",1.6,"1.53e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.6,"2.89e-03","1.5 to 8.3"
"tnm_stage0",1.9,"1.97e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.33e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.94e-11","1.4 to 2"
"PDL1.catmed",1.4,"1.08e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.44e-02","1.1 to 1.6"
"nmdfs_med.catmed",1.1,"1.44e-01","1 to 1.3"
"nmdfs_med.cathigh",1.2,"7.76e-02","1 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.67e-02","1 to 1.3"
"tnm_stageII",1.6,"1.52e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.7,"2.57e-03","1.6 to 8.5"
"tnm_stage0",2,"1.85e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.16e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.14e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.42e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.74e-02","1 to 1.6"
"nmdfs_med.wt.catmed",1.1,"3.11e-01","0.9 to 1.3"
"nmdfs_med.wt.cathigh",1.2,"1.27e-01","1 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.71e-02","1 to 1.3"
"tnm_stageII",1.6,"1.42e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.6,"2.89e-03","1.5 to 8.3"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.61e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"1.83e-11","1.4 to 2"
"PDL1.catmed",1.4,"1.39e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.75e-02","1 to 1.6"
"nmdfs_mean.catmed",1.1,"1.67e-01","1 to 1.3"
"nmdfs_mean.cathigh",1.2,"1.93e-02","1 to 1.5"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.01e-02","1 to 1.3"
"tnm_stageII",1.6,"1.52e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.6,"2.62e-03","1.6 to 8.4"
"tnm_stage0",1.9,"1.95e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.18e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.27e-11","1.4 to 2"
"PDL1.catmed",1.4,"1.45e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.72e-02","1 to 1.6"
"nmdfs_mean.wt.catmed",1.1,"1.98e-01","0.9 to 1.3"
"nmdfs_mean.wt.cathigh",1.2,"9.53e-02","1 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.69e-02","1 to 1.3"
"tnm_stageII",1.6,"1.51e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.6,"2.90e-03","1.5 to 8.3"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.54e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"2.04e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.32e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.68e-02","1 to 1.6"
"nmdns_max.catmed",1.2,"4.34e-02","1 to 1.4"
"nmdns_max.cathigh",1,"6.47e-01","0.8 to 1.2"
"age.cat>=65",1.9,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"8.98e-02","1 to 1.3"
"tnm_stageII",1.6,"1.31e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.3,"5.96e-03","1.4 to 7.6"
"tnm_stage0",2.1,"1.56e-01","0.8 to 5.6"
"tnm_stageI/II NOS",0.6,"4.15e-01","0.2 to 2"
"TMB.cathigh",1.5,"3.16e-07","1.3 to 1.8"
"PDL1.catmed",1.4,"1.36e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"2.22e-02","1 to 1.5"
"nmdns_n_decayed.catmed",1.2,"6.37e-02","1 to 1.4"
"nmdns_n_decayed.cathigh",0.8,"5.45e-02","0.7 to 1"
"age.cat>=65",1.9,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"9.73e-02","1 to 1.3"
"tnm_stageII",1.6,"1.40e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.5,"3.42e-03","1.5 to 8.2"
"tnm_stage0",2.1,"1.54e-01","0.8 to 5.6"
"tnm_stageI/II NOS",0.6,"4.03e-01","0.2 to 2"
"TMB.cathigh",1.5,"2.24e-05","1.2 to 1.7"
"PDL1.catmed",1.3,"2.09e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"2.48e-02","1 to 1.5"
"nmdns_frac_decayed.catmed",1.1,"4.50e-01","0.9 to 1.2"
"nmdns_frac_decayed.cathigh",0.9,"8.48e-02","0.7 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"8.47e-02","1 to 1.3"
"tnm_stageII",1.6,"1.01e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.7,"2.48e-03","1.6 to 8.5"
"tnm_stage0",2,"1.79e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.24e-01","0.2 to 2"
"TMB.cathigh",1.6,"3.60e-08","1.3 to 1.8"
"PDL1.catmed",1.4,"1.54e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"2.66e-02","1 to 1.5"
"nmdns_med.catmed",1,"9.65e-01","0.9 to 1.2"
"nmdns_med.cathigh",0.9,"4.67e-01","0.8 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.35e-02","1 to 1.3"
"tnm_stageII",1.6,"1.15e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.13e-03","1.5 to 7.9"
"tnm_stage0",2,"1.80e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.36e-01","0.2 to 2"
"TMB.cathigh",1.6,"9.41e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.36e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.63e-02","1 to 1.6"
"nmdns_med.wt.catmed",1,"9.20e-01","0.9 to 1.2"
"nmdns_med.wt.cathigh",0.9,"5.73e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.06e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.04e-03","1.5 to 8"
"tnm_stage0",2,"1.84e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.37e-01","0.2 to 2"
"TMB.cathigh",1.6,"7.00e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.38e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.57e-02","1 to 1.6"
"nmdns_mean.catmed",1,"8.16e-01","0.9 to 1.2"
"nmdns_mean.cathigh",1,"8.61e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.92e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.08e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.6,"4.28e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.31e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.44e-02","1.1 to 1.6"
"nmdns_mean.wt.catmed",1,"6.35e-01","0.8 to 1.1"
"nmdns_mean.wt.cathigh",0.9,"4.62e-01","0.8 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.94e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.93e-03","1.5 to 8"
"tnm_stage0",2,"1.85e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.29e-01","0.2 to 2"
"TMB.cathigh",1.6,"6.51e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.40e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.66e-02","1 to 1.6"
